date,SPY,VEA,EEM,IEF,TLT,TIP,LQD,VNQ,GLD,DBC
2016-01-04,0.004049832639087203,0.003687559210141522,0.01215519489292527,-0.003106616197587897,-0.0030839515133860296,-0.004061080361814184,-0.010206974426753224,0.003519966315085332,0.00645835772341008,0.0045199542345311094
2016-01-05,-0.0192963020905641,-0.014410089326212017,-0.024084041719678262,0.000484230982397138,0.002277435599850719,0.0016731963526688265,-0.004737323849176578,-0.0027304244655268484,-0.01093261895247788,-0.006505778699291698
2016-01-06,0.0001685091748921952,0.013604744767252486,0.009370164175582785,-0.007722057517376868,-0.009437313428672822,-0.005892243173766687,-0.002164438854365236,0.023106883487437058,0.020690032380721535,-0.00466504079927188
2016-01-07,0.011255870800986001,-0.0013579603283678798,0.01348652845291265,0.0084784898206538,0.0023358434275857487,0.000593798443406568,0.006101564024098893,0.0008985502126703793,-0.007451737764463395,0.010156568758056705
2016-01-08,0.006349226979416089,-0.0030782250468710526,-0.019511742142877986,0.004584844716208902,0.00855425239047558,0.007270390224525913,-0.0013421212738849997,0.0011493485787952284,-0.0023771070012187367,-0.011757067369467022
2016-01-11,0.003638427802670652,0.011018589063598538,0.016892506171314547,0.0032180742061593826,0.0009977188202168197,-0.004266279844137966,0.010652299462291959,0.019028406132962195,-0.0016077401284919635,-0.00431540338098424
2016-01-12,-0.006957741514297067,-0.012545565444897822,-0.008879266486032544,0.0037938833288946316,-0.0028997801397643297,0.0024800248269873926,-0.000439907482024382,0.004464454505533455,0.001740795951489682,-0.012589691972818895
2016-01-13,0.01000508747716089,0.01154732359248789,-0.00024830918764739973,0.00047888104212745475,-0.00035591165236226185,0.003860022924934592,0.005306044598937465,-0.0015042798279056857,-0.003358054378459152,-0.006375904362182272
2016-01-14,-0.017555422120948405,-0.018060778131759214,-0.022349514471598497,0.009568096530935488,0.010139087579496442,0.0067096431406596935,-0.0073102314020091486,-0.009915668997820148,-0.0022960275753464154,-0.010978557518587895
2016-01-15,-0.00304750164172507,-0.014513546761371177,-0.003955142769352049,-0.002153343660058482,-0.0004908697566916587,-1.303098215055254e-05,-0.002408783687046556,0.015622033146453163,-0.018246951234393793,0.016879581450040648
2016-01-18,-0.009256412115301926,-0.015269176710224097,-0.014760178944325353,0.0019952342830458214,-0.0006584631331318924,0.0008402164022940362,-0.002627855077582897,-0.0007340873432742923,-0.010199042638608047,-0.006136790269764325
2016-01-19,0.012392466455241502,0.00835194333510536,0.002340319579171135,-0.0029693833533687153,0.003795345131288874,0.002102344700886105,0.004118038507120003,0.004378378502838842,0.009852187356809816,0.014686423516635738
2016-01-20,-0.013577686692450519,-0.007225197943828365,-0.018655881006617414,0.002020168346673623,0.0045720270280738,0.0011550375914037847,-0.00011938313689818791,-0.0026890067128284567,-0.004944820389746529,-0.0066844549887545845
2016-01-21,0.008320337999071503,0.007653660876562052,0.0202723192723524,-0.0003913139086882955,0.001660244755871343,0.0003757324035553733,-0.0015186028544471597,0.007639081504162926,0.008127934355644184,0.024556865656160554
2016-01-22,-0.012636763755360714,-0.003779452290363028,-0.010855917025746176,-0.003200222175169465,-0.01078308021142238,-0.004606448164648724,-0.00011511501108030231,0.0070395514332441955,-0.009120118353371898,0.007840601055210339
2016-01-25,0.0009600912319649435,-0.009069512426794657,-0.0014008503938950367,-0.001568623067135122,-0.0025698993337889275,0.0003735076644082458,0.002167106908685046,0.013237891725265793,-0.005572403620161093,0.0024332515560463452
2016-01-26,0.00339858423807482,0.005535714556727189,-0.00046177679333070376,0.005057788922036899,0.004513188193065787,0.0037156160727986887,0.002659060598705798,-0.0038722306436861365,-0.007171939659807114,-0.01753035254215385
2016-01-27,0.004649213484834158,0.0059436129554995,-0.009556879039942068,0.005724531168812108,0.010996921223025646,0.004679456654448799,0.005394486210667848,-0.013148471768140602,-0.004480982660004851,0.0037574641772000206
2016-01-28,0.003445252820440947,0.00803004949443098,0.0005072183789147644,-0.0013757963007590135,0.0010237590769124338,-0.0010434408994330902,-0.003747853197671902,0.00456327111067778,0.009865682823379629,0.014568974984434213
2016-01-29,0.008354292357200421,0.0048409684515844376,0.0023168141865355096,-0.0035389763420863307,-0.012790153282239758,-0.003912240245371734,-6.56137426522374e-05,-0.0054580870527302094,0.0026801129621409903,-0.009554862223259075
2016-02-01,0.010108510449765795,0.011435215890710504,0.0018893936715140836,0.006357044517002031,0.005796804255853827,0.005221170720297819,0.011002066838121216,0.00600183676679511,0.0027768287658338497,0.0019191161286225
2016-02-02,0.005764124735090581,-0.01491133851626647,0.0001751170841635119,0.0013567649816290661,0.001343541460265607,0.00014782573475202732,0.002969883224711811,-0.001531916461921523,0.009025670793820773,-0.020078747754348925
2016-02-03,-0.002542687627124174,0.0012221357405073352,-0.010498989819465954,0.006910756924456196,0.01183244758521007,0.007726899408693866,0.0007919158747098365,0.0005512753432059814,-0.0031190517049767275,0.02013443386825764
2016-02-04,-0.0024343430356489337,0.008137736383137861,0.0002048774503931039,-0.005441567681719328,-0.005073703722366152,-0.006854264975753477,-0.006994267539032428,0.012649569734207278,-0.008652061674475298,0.011219407357420774
2016-02-05,0.005814477156474318,-0.001996875879287985,0.00574120646205567,-0.006339555219709303,-0.012839716803590417,-0.006949321241718098,-0.0014344519539378764,-0.013670873024652863,-0.00021964338771707226,-0.009781370634377118
